model_id,epoch,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,"Young
"
MOBILE_NET_V2_1,1,0.8952555424114967,0.7665724675779881,0.7729336444093936,0.797751270592359,0.9781151419558359,0.9038922844374343,0.8034388144058885,0.7947527821591308,0.8582824001051524,0.9323464335786892,0.95744610935857,0.8103503987031196,0.8617272388713635,0.9407257711181213,0.9523418331580792,0.970935199789695,0.9341510033298283,0.9652312259025586,0.8627020899053628,0.7701131484402383,0.9246270373291272,0.7369791666666667,0.9546365667718192,0.9045412723449,0.8890148527865405,0.7229862206449352,0.9568080748335086,0.7196837758499826,0.9237562434279706,0.9368099369085173,0.9426480897301087,0.7793797099544338,0.799777646337189,0.8121823519102699,0.8353076805117421,0.9770280187521907,0.8882262092534174,0.8792225289169296,0.9348164213109008,0.836342775148966
MOBILE_NET_V2_1,2,0.8975694444444445,0.7732512924991237,0.7781282860147213,0.8022448957237995,0.9804071372239748,0.909089664388363,0.8060402427269541,0.7971981247809323,0.8577429460217316,0.9358706843673327,0.9576843454258676,0.817045653697862,0.8661688354363827,0.940473843322818,0.9525307790045566,0.974177400981423,0.9345206799859797,0.9666414738871364,0.8706569838766212,0.7752420697511392,0.9274721784086926,0.7493920872765509,0.9546365667718192,0.9046371144409393,0.8965151813880127,0.7323513626007712,0.957517306344199,0.7200424991237294,0.9239588810024535,0.9372152120574834,0.9454329872064494,0.7881478925692255,0.8055911540483701,0.8220623028391167,0.834475223449001,0.9796979057132842,0.8947352567472836,0.8792033604977216,0.9365114572379951,0.8429942166140905
MOBILE_NET_V2_2,1,0.8964302926743778,0.7688398177357169,0.7771397432527164,0.7996598974763407,0.9812204258675079,0.9089007185418857,0.8037619391868209,0.7987014765159481,0.8603608044164038,0.9353284919383106,0.9589138626007712,0.8108734227129337,0.8664344549596916,0.941166644759902,0.9535603969505783,0.9750454565369786,0.9359199745881529,0.9669865054328777,0.8653774535576586,0.7708305949877322,0.9211520767613038,0.7389781589554855,0.9547488389414651,0.9045933009113215,0.8895543068699614,0.7267569225376797,0.9582922581493164,0.7214938222923238,0.9245750087627059,0.9373849894847529,0.9452659481247809,0.7853739484752892,0.801919032597266,0.8140170434630214,0.8349708640028042,0.9790270110410094,0.8888259069400631,0.8792033604977216,0.9384419908867858,0.8365043375394322
MOBILE_NET_V2_2,2,0.9007623554153523,0.7760005914826499,0.7772109402383456,0.8016999649491763,0.9824882798808272,0.9124222309849281,0.8060977479845777,0.8011386041009464,0.8592271293375394,0.936103443743428,0.9598640685243603,0.8131435112162635,0.8671026112863652,0.9415445364528566,0.9539793638275499,0.9765679766912022,0.9366045609884331,0.9684898571678935,0.8641150762355416,0.7669585743077462,0.9262180161233788,0.746555161233789,0.9548556344199088,0.9045741324921136,0.8944778522607781,0.7295527733964248,0.9582621363477042,0.7216444313003856,0.9259195364528566,0.9378340781633369,0.9475469900105152,0.7807598361373992,0.8037838459516299,0.8165144146512443,0.8359676218016122,0.979667783911672,0.8910467052225727,0.8790883499824746,0.9401972704171048,0.838955156852436
MOBILE_NET_V2_3,1,0.8961756265334735,0.76647936382755,0.7732074789695058,0.8035264414651244,0.9809246845425867,0.898911233788994,0.8030034174553102,0.7930221477392219,0.8489473799509288,0.927324307746232,0.9587249167542936,0.8032033166841921,0.8664371933052927,0.9414213109008062,0.9531304766912022,0.9689526375744829,0.9342495837714686,0.9655214905362776,0.8438759638976515,0.7609780275148966,0.9059761654398879,0.7503121713985279,0.9546694269190326,0.90507798808272,0.8852414125481949,0.7273894803715387,0.9574981379249913,0.72482912723449,0.9244353531370487,0.9379518270241851,0.9433135077111813,0.7749271600070102,0.7991204433929197,0.8129299202593762,0.8305292674377848,0.9768007360672976,0.8765553803014371,0.8792416973361373,0.9394989922888187,0.8339658911671924
MOBILE_NET_V2_3,2,0.8969259332281808,0.7704390115667717,0.7581082413249212,0.8026556475639677,0.9829948738170347,0.9108011303890641,0.8032142700665966,0.7944241806869962,0.8594763187872415,0.9321821328426217,0.9598339467227479,0.8012152777777778,0.8660784700315457,0.9425193874868559,0.9545160795653698,0.975119391868209,0.9347862995092885,0.968459735366281,0.8492321678934455,0.7631166754293726,0.9141254819488258,0.7548550867507886,0.9546502584998248,0.9046371144409393,0.89118636084823,0.7310287416754294,0.9584894190325972,0.7273757886435331,0.9260482386961094,0.9391128855590607,0.9455123992288819,0.7865979889589906,0.8042685331230284,0.816892306344199,0.832851384507536,0.9787121012968804,0.8762459472485103,0.8792718191377498,0.9416622853137049,0.8354445977917981
MOBILE_NET_V2_4,1,0.8956087889940413,0.7686399185068349,0.7644803715387312,0.7976033999298984,0.9801962846126884,0.9064498992288819,0.8025844505783386,0.7929536890991938,0.8566037942516649,0.9302762443042412,0.9588399272695409,0.8047888187872415,0.8632196372239748,0.9404574132492114,0.9533385909568874,0.973659853662811,0.9338662153873116,0.9655680424114967,0.8567872634069401,0.7554082325622152,0.9239807877672626,0.7351033999298984,0.9546940720294427,0.9046371144409393,0.8843541885734315,0.7211296223273747,0.9571887048720645,0.7224933184367333,0.9249638538380652,0.9367195715036803,0.9455014458464773,0.7753680336487907,0.8022640641430074,0.8162707018927445,0.8277963985278654,0.9791173764458464,0.8807779092183666,0.879184192078514,0.9375711969856292,0.8293435637924992
MOBILE_NET_V2_4,2,0.8972161978618998,0.7662602961794602,0.7598142306344199,0.8000350508236944,0.9820830047318612,0.9098618778478794,0.8058184367332633,0.7963957895198037,0.861154924640729,0.9370892481598319,0.9586756265334735,0.808041973361374,0.866174312127585,0.9414596477392219,0.9534262180161233,0.9763708158079214,0.9363581098843322,0.9678682527164387,0.8632114221871713,0.7663178014370837,0.9239588810024535,0.748625350508237,0.9547132404486506,0.9047110497721697,0.8875470995443393,0.7320665746582544,0.9583114265685244,0.7197823562916229,0.9247064493515598,0.9373849894847529,0.9472868471784086,0.7776983657553453,0.8018478356116369,0.8162707018927445,0.8345710655450402,0.979938880126183,0.8916929547844374,0.8791266868208903,0.9385186645636173,0.8262026813880127
